"id","external_link","external_link_text"
"168,716","http://cityhallplazaboston.com/","Boston Winter 2017 information"
"169,466","http://www.google.com","test"
"169,536","https://data.boston.gov/dataset/cori-vendor-report","CORI Vendor Report"
"169,741","http://arcg.is/GGPSW","Launch the Explorer"
"169,971","http://www.greenribboncommission.org/document/carbon-free-boston-initiative/","Green Ribbon Commission"
"169,976","http://www.bu.edu/ise/cfb/","Boston University Institute for Sustainable Energy"
"170,201","https://edit.boston.gov/sign-energy-audit#renter-1-4-unit-building","https://edit.boston.gov/sign-energy-audit#renter-1-4-unit-building"
"170,206","https://www.boston.gov/departments/environment/renew-boston/how-sign-energy-audit#homeowners","Sign up"
"170,426","https://docs.google.com/a/boston.gov/document/d/1ppTiRNKMqGui7_kgAWqqZvDBLnOg1AK92-K3ljDLSFk/edit?usp=sharing","Winter 2016-2017"
"170,631","http://www.greenovateboston.org/get_involved","Get involved with Greenovate Boston"
"170,711","https://www.boston.gov/sites/default/files/document-file-09-2017/bwwcr-2016-new-report.pdf","2016 report on Boston's 100% Talent Compact"
"170,726","https://www.boston.gov/sites/default/files/document-file-09-2017/worksmartbostonreport_final_09012017.pdf","Gaining Ground on Equal Pay Report"
"171,016","https://www.boston.gov/sites/default/files/ohs_evening_clinic.pdf","Office of Housing Stability Evening Clinic"
"171,021","https://www.boston.gov/departments/fair-housing-and-equity/finding-work-residents-criminal-past","CORI rules for City vendors"
"171,131","https://www.boston.gov/news/one-brand-means-one-message-coming-city","Find out more"
"171,141","https://www.boston.gov/news/digital-print-here-boston","Read about the project"
"171,376","http://bostonlitdistrict.org/map/","District map"
"171,396","http://www.mappery.com/map-of/Fenway-Cultural-District-Map","District map"
"171,436","http://roxburyculturaldistrict.org/maps-1/","District map"
"171,931","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=1691&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More Analytics news"
"172,001","https://www.boston.gov/public-notices","More public notices"
"172,006","https://www.boston.gov/events?field_event_dates_value%5Bvalue%5D%5Bdate%5D=03/26/2018&field_event_dates_value2%5Bvalue%5D%5Bdate%5D=06/30/2028&title=&field_related_departments_target_id%5B%5D=266","More City Hall to Go events"
"172,061","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=701&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More economic news"
"172,066","https://www.boston.gov/events?field_event_dates_value%5Bvalue%5D%5Bdate%5D=12/01/2017&field_event_dates_value2%5Bvalue%5D%5Bdate%5D=03/01/2018&title=&field_related_departments_target_id%5B%5D=2006","More economic events"
"172,101","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=551&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More Election news"
"172,161","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=26&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More Environment news"
"172,216","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=71&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More Innovation and Technology news"
"172,221","https://drive.google.com/file/d/1cGJJnU9eVl3BOj6tVAlnbqN3YTq6uA_j/view?usp=sharing","Human Rights Ordinance"
"172,236","https://www.boston.gov/departments/fair-housing-and-equity/boston-fair-housing-regulations","Fair Housing Regulations"
"172,241","https://drive.google.com/file/d/1LsQOgxXd411gUvPmiu1uiq4dV-1HPI4c/view?usp=sharing","Boston Fair Housing Commission Ordinance"
"172,286","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=456&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","Elderly Commission news"
"172,301","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=1431&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More Library news"
"172,311","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=1676&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","New Urban Mechanics news"
"172,316","https://www.boston.gov/events?field_event_dates_value%5Bvalue%5D%5Bdate%5D=12/01/2017&field_event_dates_value2%5Bvalue%5D%5Bdate%5D=03/01/2018&title=&field_related_departments_target_id%5B%5D=206","More Parks events"
"172,321","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=586&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More Parks news"
"172,326","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=761&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","Property Management news"
"172,331","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=1541&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More Resilience news"
"172,336","https://www.boston.gov/events?field_event_dates_value%5Bvalue%5D%5Bdate%5D=04/04/2018&field_event_dates_value2%5Bvalue%5D%5Bdate%5D=07/31/2028&title=&field_related_departments_target_id%5B%5D=196","More Tourism events"
"172,476","http://www.bostonglobe.com/news/nation/2017/12/01/former-trump-national-security-adviser-michael-flynn-charged-russia-investigation/8OcB0dHtBf8AfJHimKmBzI/story.html","Read about our work"
"172,486","https://www.boston.gov/departments/digital-team","Learn about Digital Team"
"172,506","http://library.amlegal.com/nxt/gateway.dll/Massachusetts/boston/chapterivcontracts?f=templates%24fn%3Ddefault.htm%243.0%24vid%3Damlegal%3Aboston_ma%24anc%3DJD_4-7","Criminal Offense Record Information Policy"
"172,511","http://www.mass.gov/eopss/docs/chsb/sample-cori-response.pdf","Sample CORI"
"172,521","https://www.boston.gov/departments/human-resources/how-report-injury-city-boston-employee","Emergency injury"
"172,526","https://www.boston.gov/departments/human-resources/how-report-injury-city-boston-employee#not-an-emergency","Non-emergency injury"
"172,546","http://www.carneyhospital.org/services-directory/occupational-health","Carney Hospital"
"172,551","https://www.nebh.org/departments-services/occupational-health","New England Baptist Hospital (Occupational Health Department)"
"172,556","https://www.bmc.org/occupational-medicine","Boston Medical Center (Occupational Medicine)"
"172,561","https://www.bmc.org/occupational-medicine","Boston Medical Center"
"172,831","http://c03.apogee.net/calcs/rescalc5x/Question.aspx?hostheader=nstar&utilityid=nstar","NSTAR calculator"
"172,836","https://www.nationalgridus.com/ma-home/energy-saving-programs/","National Grid"
"173,511","http://www.ibaboston.org/","IBA – Inquilinos Boricuas en Acción"
"173,521","http://www.ibaboston.org/","IBA – Inquilinos Boricuas en Acción"
"173,531","http://www.ibaboston.org/","IBA – Inquilinos Boricuas en Acción"
"173,616","http://www.homestart.org","HomeStart"
"173,646","http://www.metrohousingboston.org","Metro Housing Boston"
"173,656","http://www.urbanedge.org","Urban Edge"
"173,666","https://www.boston.gov/departments/neighborhood-development","Department of Neighborhood Development"
"173,941","https://www.fastcodesign.com/90151804/the-airbnb-for-affordable-housing-is-here","CO.Design: The Airbnb For Affordable Housing Is Here"
"173,951","https://www.fastcodesign.com/90151804/the-airbnb-for-affordable-housing-is-here","Co.Design: The Airbnb For Affordable Housing Is Here"
"174,136","https://www.boston.gov/calendar/phillips-square-community-meeting-05-04-17","Phillips Square Community Meeting (May 4, 2017)"
"174,141","https://www.boston.gov/calendar/phillips-square-community-meeting-06-06-17","Phillips Square Community Meeting (June 6, 2017)"
"174,176","https://www.eventbrite.com/e/opportunity-fund-grant-workshop-in-roxbury-tickets-41079512929","Register for the event"
"174,186","https://www.google.com/maps/dir/Current+Location/42.3262216,-71.0828768/@42.3262003,-71.1529167,12z/data=!3m1!4b1","View a map of the location"
"174,196","https://www.eventbrite.com/e/opportunity-fund-grant-workshop-in-east-boston-tickets-41079528977","Register for the event"
"174,206","https://www.google.com/maps?saddr=Current%20Location&daddr=42.3858847%2C-71.0167353&driving","View the map of the location"
"174,221","https://www.eventbrite.com/e/opportunity-fund-grant-workshop-in-chinatown-tickets-41079520953","Register for the event"
"174,231","https://www.google.com/maps?saddr=Current%20Location&daddr=42.34942929999999%2C-71.06029230000001&driving","View a map of the location"
"174,236","https://www.eventbrite.com/e/opportunity-fund-grant-workshop-in-allston-tickets-41112555761","Register for the event"
"174,246","https://www.google.com/maps?saddr=Current%20Location&daddr=42.3626035%2C-71.1311981&driving","View a map of the location"
"174,271","https://www.boston.gov/sites/default/files/house_trees_sky_gary_koeppel_2008.jpg","House, trees, sky"
"174,276","https://www.boston.gov/sites/default/files/bricks_heidi_schork_2008.jpg","Bricks"
"174,281","https://www.boston.gov/sites/default/files/sparkly_seascape_aimee_empey_2008.jpg","Sparkly seascape"
"174,286","https://www.boston.gov/sites/default/files/house_trees_sky_gary_koeppel_2008.jpg","https://www.boston.gov/sites/default/files/house_trees_sky_gary_koeppel_2008.jpg"
"174,296","https://www.boston.gov/sites/default/files/bricks_heidi_schork_2008.jpg","https://www.boston.gov/sites/default/files/bricks_heidi_schork_2008.jpg"
"174,306","https://www.boston.gov/sites/default/files/sparkly_seascape_aimee_empey_2008.jpg","https://www.boston.gov/sites/default/files/sparkly_seascape_aimee_empey_2008.jpg"
"174,416","https://www.boston.gov/events?&field_related_departments_target_id%5B%5D=181","More BCYF Events"
"174,421","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=1056","More BCYF News"
"174,431","https://newurbanmechanics.wufoo.com/forms/new-urban-mechanics-fellowship-application-1819/","Apply now"
"174,471","https://newurbanmechanics.wufoo.com/forms/new-urban-mechanics-fellowship-application-1819/","Year-long, post-graduate Fellowship (2018 - 2019 Cycle)"
"174,486","https://newurbanmechanics.wufoo.com/forms/new-urban-mechanics-fellowship-application-1819/","Year-long, post-graduate fellowship"
"174,641","https://www.fastcodesign.com/90151804/the-airbnb-for-affordable-housing-is-here","Co,Design: The Airbnb For Affordable Housing Is Here"
"174,776","https://www.boston.gov/events?title=&field_related_departments_target_id%5B%5D=181","More BCYF Events"
"174,806","http://www.broadwaypicturesentertainment.com/","http://www.broadwaypicturesentertainment.com/"
"174,911","http://www.wbur.org/bostonomix/2017/11/28/boston-carbon-neutral-plan","Carbon Free Boston"
"174,971","https://www.boston.gov/departments/environment/renew-boston/how-sign-energy-audit#landlords","Sign up"
"175,006","https://energy.gov/energysaver/articles/program-your-thermostat-fall-and-winter-savings","Set your thermostat to 68°F when your home, and 56°F when you leave."
"175,011","https://energy.gov/energysaver/energy-efficient-window-treatments","Cover drafty windows with a heavy duty cover, like plastic sheets or insulating drapes"
"175,016","",""
"175,071","https://energy.gov/energysaver/articles/program-your-thermostat-fall-and-winter-savings","https://energy.gov/energysaver/articles/program-your-thermostat-fall-and-winter-..."
"175,081","https://energy.gov/energysaver/energy-efficient-window-treatments","https://energy.gov/energysaver/energy-efficient-window-treatments"
"175,091","https://www.wbdg.org/resources/sun-control-and-shading-devices","https://www.wbdg.org/resources/sun-control-and-shading-devices"
"175,101","https://energy.gov/energysaver/water-heating","https://energy.gov/energysaver/water-heating"
"175,111","https://energy.gov/energysaver/air-sealing-your-home/weatherstripping","https://energy.gov/energysaver/air-sealing-your-home/weatherstripping"
"175,726","https://www.boston.gov/events?&field_related_departments_target_id%5B%5D=181","More BCYF Events"
"175,731","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=1056","More BCYF News"
"175,861","http://bostonabcd.org/weatherization-wap.aspx","Support for low-income households"
"175,866","https://www.boston.gov/departments/neighborhood-development/how-join-seniors-save-program","Support for Seniors"
"176,081","http://bostonabcd.org/fuel-assistance-liheap.aspx","Support for low-income households"
"176,096","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=1056&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More BCYF news"
"176,306","https://bostonabcd.org/service/fuel-assistance/","Eligibility"
"176,361","https://www.boston.gov/departments/elderly-commission#reports","Learn more"
"176,386","https://www.boston.gov/news?title=&field_contact_target_id%5B%5D=441&field_published_date_value%5Bmin%5D%5Bdate%5D=&field_published_date_value%5Bmax%5D%5Bdate%5D=","More City Council news"
"176,541","https://data.boston.gov/dataset/cori-vendor-report","CORI Vendor Report"
"176,651","http://www.mass.gov/eea/agencies/massdep/water/watersheds/","Massachusetts Department of Environmental Protection: Wetlands"
"176,656","http://www.mass.gov/eea/agencies/czm/","Massachusetts Office of Coastal Zone Management (CZM)"
"176,661","https://www.fema.gov/region-i-ct-me-ma-nh-ri-vt","FEMA Region I"
"176,966","http://www.greenovateboston.org/contact","Contact us for a workshop"
